chunk_idx,sample_idx,min_value,max_value
129,2,-2932.016214832015,5459.679812056669
129,3,-2932.016214832015,5459.679812056669
129,4,-2932.016214832015,5459.679812056669
130,0,-3042.419817562905,6018.339967767113
130,1,-3042.419817562905,6018.339967767113
130,2,-3042.419817562905,6018.339967767113
130,3,-3042.419817562905,6018.339967767113
130,4,-3042.419817562905,6018.339967767113
131,0,-2411.503805867316,4538.273792025312
131,1,-2411.503805867316,4538.273792025312
131,2,-2411.503805867316,4538.273792025312
131,3,-2411.503805867316,4538.273792025312
131,4,-2411.503805867316,4538.273792025312
132,0,-3301.872220868529,4762.611459270362
132,1,-3301.872220868529,4762.611459270362
132,2,-3301.872220868529,4762.611459270362
132,3,-3301.872220868529,4762.611459270362
132,4,-3301.872220868529,4762.611459270362
133,0,-2951.4053967567206,5058.663066770322
133,1,-2951.4053967567206,5058.663066770322
133,2,-2951.4053967567206,5058.663066770322
133,3,-2951.4053967567206,5058.663066770322
133,4,-2951.4053967567206,5058.663066770322
134,0,-2867.234513012205,4846.139969813522
134,1,-2867.234513012205,4846.139969813522
134,2,-2867.234513012205,4846.139969813522
134,3,-2867.234513012205,4846.139969813522
134,4,-2867.234513012205,4846.139969813522
135,0,-4666.726421038376,5894.371999265377
135,1,-4666.726421038376,5894.371999265377
135,2,-4666.726421038376,5894.371999265377
135,3,-4666.726421038376,5894.371999265377
135,4,-4666.726421038376,5894.371999265377
136,0,-4873.61190646539,6544.286709530064
136,1,-4873.61190646539,6544.286709530064
136,2,-4873.61190646539,6544.286709530064
136,3,-4873.61190646539,6544.286709530064
136,4,-4873.61190646539,6544.286709530064
137,0,-5363.257791824392,6668.157571463227
137,1,-5363.257791824392,6668.157571463227
137,2,-5363.257791824392,6668.157571463227
137,3,-5363.257791824392,6668.157571463227
137,4,-5363.257791824392,6668.157571463227
138,0,-2818.503536056237,3948.5796932599856
138,1,-2818.503536056237,3948.5796932599856
138,2,-2818.503536056237,3948.5796932599856
138,3,-2818.503536056237,3948.5796932599856
138,4,-2818.503536056237,3948.5796932599856
139,0,-2761.725831320231,4210.744760200342
139,1,-2761.725831320231,4210.744760200342
139,2,-2761.725831320231,4210.744760200342
139,3,-2761.725831320231,4210.744760200342
139,4,-2761.725831320231,4210.744760200342
140,0,-2584.9428445623616,4206.964481885509
140,1,-2584.9428445623616,4206.964481885509
140,2,-2584.9428445623616,4206.964481885509
140,3,-2584.9428445623616,4206.964481885509
140,4,-2584.9428445623616,4206.964481885509
141,0,-3693.4713137701674,4685.938145117885
141,1,-3693.4713137701674,4685.938145117885
141,2,-3693.4713137701674,4685.938145117885
141,3,-3693.4713137701674,4685.938145117885
141,4,-3693.4713137701674,4685.938145117885
142,0,-3371.857143180092,5791.377245501565
142,1,-3371.857143180092,5791.377245501565
142,2,-3371.857143180092,5791.377245501565
142,3,-3371.857143180092,5791.377245501565
142,4,-3371.857143180092,5791.377245501565
143,0,-3606.209621138259,5617.5264201868895
143,1,-3606.209621138259,5617.5264201868895
143,2,-3606.209621138259,5617.5264201868895
143,3,-3606.209621138259,5617.5264201868895
143,4,-3606.209621138259,5617.5264201868895
144,0,-3482.403065824891,5670.417869867284
144,1,-3482.403065824891,5670.417869867284
144,2,-3482.403065824891,5670.417869867284
144,3,-3482.403065824891,5670.417869867284
144,4,-3482.403065824891,5670.417869867284
145,0,-4267.711679770278,6197.956930045779
145,1,-4267.711679770278,6197.956930045779
145,2,-4267.711679770278,6197.956930045779
145,3,-4267.711679770278,6197.956930045779
145,4,-4267.711679770278,6197.956930045779
146,0,-3363.02101081746,5889.200049187997
146,1,-3363.02101081746,5889.200049187997
146,2,-3363.02101081746,5889.200049187997
146,3,-3363.02101081746,5889.200049187997
146,4,-3363.02101081746,5889.200049187997
147,0,-3033.6456070645622,5800.735925256006
147,1,-3033.6456070645622,5800.735925256006
147,2,-3033.6456070645622,5800.735925256006
147,3,-3033.6456070645622,5800.735925256006
147,4,-3033.6456070645622,5800.735925256006
148,0,-4286.903558505106,6091.19351906572
148,1,-4286.903558505106,6091.19351906572
148,2,-4286.903558505106,6091.19351906572
148,3,-4286.903558505106,6091.19351906572
148,4,-4286.903558505106,6091.19351906572
149,0,-3154.255995494571,5074.318147328103
149,1,-3154.255995494571,5074.318147328103
149,2,-3154.255995494571,5074.318147328103
149,3,-3154.255995494571,5074.318147328103
149,4,-3154.255995494571,5074.318147328103
150,0,-3429.094656578113,5525.18791589439
150,1,-3429.094656578113,5525.18791589439
150,2,-3429.094656578113,5525.18791589439
150,3,-3429.094656578113,5525.18791589439
150,4,-3429.094656578113,5525.18791589439
151,0,-3399.588719319236,5381.754951101155
151,1,-3399.588719319236,5381.754951101155
151,2,-3399.588719319236,5381.754951101155
151,3,-3399.588719319236,5381.754951101155
151,4,-3399.588719319236,5381.754951101155
152,0,-3248.3399053515413,5224.026369608425
152,1,-3248.3399053515413,5224.026369608425
152,2,-3248.3399053515413,5224.026369608425
152,3,-3248.3399053515413,5224.026369608425
152,4,-3248.3399053515413,5224.026369608425
153,0,-3386.557869573116,5724.79251574633
153,1,-3386.557869573116,5724.79251574633
153,2,-3386.557869573116,5724.79251574633
153,3,-3386.557869573116,5724.79251574633
153,4,-3386.557869573116,5724.79251574633
154,0,-5272.24597522444,5197.185502769225
154,1,-5272.24597522444,5197.185502769225
154,2,-5272.24597522444,5197.185502769225
154,3,-5272.24597522444,5197.185502769225
154,4,-5272.24597522444,5197.185502769225
155,0,-2951.1302324645944,5026.286266814399
155,1,-2951.1302324645944,5026.286266814399
155,2,-2951.1302324645944,5026.286266814399
155,3,-2951.1302324645944,5026.286266814399
155,4,-2951.1302324645944,5026.286266814399
156,0,-3039.9334994872547,5057.723973662278
156,1,-3039.9334994872547,5057.723973662278
156,2,-3039.9334994872547,5057.723973662278
156,3,-3039.9334994872547,5057.723973662278
156,4,-3039.9334994872547,5057.723973662278
157,0,-3462.214527835644,5614.559848308021
157,1,-3462.214527835644,5614.559848308021
157,2,-3462.214527835644,5614.559848308021
157,3,-3462.214527835644,5614.559848308021
157,4,-3462.214527835644,5614.559848308021
158,0,-3331.690469313208,5298.440508363214
158,1,-3331.690469313208,5298.440508363214
158,2,-3331.690469313208,5298.440508363214
158,3,-3331.690469313208,5298.440508363214
158,4,-3331.690469313208,5298.440508363214
159,0,-3895.9244688431254,6383.989914959498
159,1,-3895.9244688431254,6383.989914959498
159,2,-3895.9244688431254,6383.989914959498
159,3,-3895.9244688431254,6383.989914959498
159,4,-3895.9244688431254,6383.989914959498
160,0,-5103.629624651448,7267.398917890182
160,1,-5103.629624651448,7267.398917890182
160,2,-5103.629624651448,7267.398917890182
160,3,-5103.629624651448,7267.398917890182
160,4,-5103.629624651448,7267.398917890182
161,0,-3631.8441705116825,5972.346745861666
161,1,-3631.8441705116825,5972.346745861666
161,2,-3631.8441705116825,5972.346745861666
161,3,-3631.8441705116825,5972.346745861666
161,4,-3631.8441705116825,5972.346745861666
162,0,-3604.1509167341264,6344.923379771924
162,1,-3604.1509167341264,6344.923379771924
162,2,-3604.1509167341264,6344.923379771924
162,3,-3604.1509167341264,6344.923379771924
162,4,-3604.1509167341264,6344.923379771924
163,0,-3876.3493371491545,6871.556563821494
163,1,-3876.3493371491545,6871.556563821494
163,2,-3876.3493371491545,6871.556563821494
163,3,-3876.3493371491545,6871.556563821494
163,4,-3876.3493371491545,6871.556563821494
164,0,-3398.1844085472007,6477.2679245592635
164,1,-3398.1844085472007,6477.2679245592635
164,2,-3398.1844085472007,6477.2679245592635
164,3,-3398.1844085472007,6477.2679245592635
164,4,-3398.1844085472007,6477.2679245592635
165,0,-6374.000356625122,6360.743238828058
165,1,-6374.000356625122,6360.743238828058
165,2,-6374.000356625122,6360.743238828058
165,3,-6374.000356625122,6360.743238828058
165,4,-6374.000356625122,6360.743238828058
166,0,-3450.333578061727,5986.9932371109035
166,1,-3450.333578061727,5986.9932371109035
166,2,-3450.333578061727,5986.9932371109035
166,3,-3450.333578061727,5986.9932371109035
166,4,-3450.333578061727,5986.9932371109035
167,0,-3510.2713896895616,5803.714446786469
167,1,-3510.2713896895616,5803.714446786469
167,2,-3510.2713896895616,5803.714446786469
167,3,-3510.2713896895616,5803.714446786469
167,4,-3510.2713896895616,5803.714446786469
168,0,-3592.4293370835862,6224.169004731053
168,1,-3592.4293370835862,6224.169004731053
168,2,-3592.4293370835862,6224.169004731053
168,3,-3592.4293370835862,6224.169004731053
168,4,-3592.4293370835862,6224.169004731053
169,0,-3912.9119598352654,6039.332879736111
169,1,-3912.9119598352654,6039.332879736111
169,2,-3912.9119598352654,6039.332879736111
169,3,-3912.9119598352654,6039.332879736111
169,4,-3912.9119598352654,6039.332879736111
170,0,-3767.464220023156,6707.870588943538
170,1,-3767.464220023156,6707.870588943538
170,2,-3767.464220023156,6707.870588943538
170,3,-3767.464220023156,6707.870588943538
170,4,-3767.464220023156,6707.870588943538
171,0,-2756.0395483249713,4151.523837214836
171,1,-2756.0395483249713,4151.523837214836
171,2,-2756.0395483249713,4151.523837214836
171,3,-2756.0395483249713,4151.523837214836
171,4,-2756.0395483249713,4151.523837214836
172,0,-2864.064737227759,4598.672348765429
172,1,-2864.064737227759,4598.672348765429
172,2,-2864.064737227759,4598.672348765429
172,3,-2864.064737227759,4598.672348765429
172,4,-2864.064737227759,4598.672348765429
173,0,-2999.2918599919703,4452.14962731586
173,1,-2999.2918599919703,4452.14962731586
173,2,-2999.2918599919703,4452.14962731586
173,3,-2999.2918599919703,4452.14962731586
173,4,-2999.2918599919703,4452.14962731586
174,0,-3740.0984101710815,5403.055780918321
174,1,-3740.0984101710815,5403.055780918321
174,2,-3740.0984101710815,5403.055780918321
174,3,-3740.0984101710815,5403.055780918321
174,4,-3740.0984101710815,5403.055780918321
175,0,-4362.775158636322,5425.6711725831565
175,1,-4362.775158636322,5425.6711725831565
175,2,-4362.775158636322,5425.6711725831565
175,3,-4362.775158636322,5425.6711725831565
175,4,-4362.775158636322,5425.6711725831565
176,0,-3343.2726631712712,5747.553768234548
176,1,-3343.2726631712712,5747.553768234548
176,2,-3343.2726631712712,5747.553768234548
176,3,-3343.2726631712712,5747.553768234548
176,4,-3343.2726631712712,5747.553768234548
177,0,-3472.0554751822906,6154.9966357476205
177,1,-3472.0554751822906,6154.9966357476205
177,2,-3472.0554751822906,6154.9966357476205
177,3,-3472.0554751822906,6154.9966357476205
177,4,-3472.0554751822906,6154.9966357476205
178,0,-3755.412009952584,5339.272549569488
178,1,-3755.412009952584,5339.272549569488
178,2,-3755.412009952584,5339.272549569488
178,3,-3755.412009952584,5339.272549569488
178,4,-3755.412009952584,5339.272549569488
179,0,-3602.000861955021,6318.449996724203
179,1,-3602.000861955021,6318.449996724203
179,2,-3602.000861955021,6318.449996724203
179,3,-3602.000861955021,6318.449996724203
179,4,-3602.000861955021,6318.449996724203
180,0,-3123.432290137665,5490.416497210755
180,1,-3123.432290137665,5490.416497210755
180,2,-3123.432290137665,5490.416497210755
180,3,-3123.432290137665,5490.416497210755
180,4,-3123.432290137665,5490.416497210755
181,0,-2984.537274902585,5604.260788588437
181,1,-2984.537274902585,5604.260788588437
181,2,-2984.537274902585,5604.260788588437
181,3,-2984.537274902585,5604.260788588437
181,4,-2984.537274902585,5604.260788588437
182,0,-2891.224108814829,5987.648947467753
182,1,-2891.224108814829,5987.648947467753
182,2,-2891.224108814829,5987.648947467753
182,3,-2891.224108814829,5987.648947467753
182,4,-2891.224108814829,5987.648947467753
183,0,-3657.73755327776,6088.9155733832895
183,1,-3657.73755327776,6088.9155733832895
183,2,-3657.73755327776,6088.9155733832895
183,3,-3657.73755327776,6088.9155733832895
183,4,-3657.73755327776,6088.9155733832895
184,0,-3025.8519893473285,4790.570620975458
184,1,-3025.8519893473285,4790.570620975458
184,2,-3025.8519893473285,4790.570620975458
184,3,-3025.8519893473285,4790.570620975458
184,4,-3025.8519893473285,4790.570620975458
185,0,-3800.6231024837616,5447.214949890502
185,1,-3800.6231024837616,5447.214949890502
185,2,-3800.6231024837616,5447.214949890502
185,3,-3800.6231024837616,5447.214949890502
185,4,-3800.6231024837616,5447.214949890502
186,0,-3297.611432874264,5663.910002409675
186,1,-3297.611432874264,5663.910002409675
186,2,-3297.611432874264,5663.910002409675
186,3,-3297.611432874264,5663.910002409675
186,4,-3297.611432874264,5663.910002409675
187,0,-3074.3414779606815,4415.47468151049
187,1,-3074.3414779606815,4415.47468151049
187,2,-3074.3414779606815,4415.47468151049
187,3,-3074.3414779606815,4415.47468151049
187,4,-3074.3414779606815,4415.47468151049
188,0,-3493.839966969188,5628.96737272069
188,1,-3493.839966969188,5628.96737272069
188,2,-3493.839966969188,5628.96737272069
188,3,-3493.839966969188,5628.96737272069
188,4,-3493.839966969188,5628.96737272069
189,0,-3645.2913205990767,6050.70791422201
189,1,-3645.2913205990767,6050.70791422201
189,2,-3645.2913205990767,6050.70791422201
189,3,-3645.2913205990767,6050.70791422201
189,4,-3645.2913205990767,6050.70791422201
190,0,-4880.497632749894,5074.647121224912
190,1,-4880.497632749894,5074.647121224912
190,2,-4880.497632749894,5074.647121224912
190,3,-4880.497632749894,5074.647121224912
190,4,-4880.497632749894,5074.647121224912
191,0,-2814.2368133045075,4801.854688148675
191,1,-2814.2368133045075,4801.854688148675
191,2,-2814.2368133045075,4801.854688148675
191,3,-2814.2368133045075,4801.854688148675
191,4,-2814.2368133045075,4801.854688148675
192,0,-3309.4077890236904,5294.854538924478
192,1,-3309.4077890236904,5294.854538924478
192,2,-3309.4077890236904,5294.854538924478
192,3,-3309.4077890236904,5294.854538924478
192,4,-3309.4077890236904,5294.854538924478
193,0,-3459.4895628258087,6204.065756105268
193,1,-3459.4895628258087,6204.065756105268
193,2,-3459.4895628258087,6204.065756105268
193,3,-3459.4895628258087,6204.065756105268
193,4,-3459.4895628258087,6204.065756105268
194,0,-2583.435853186837,4401.3820718799325
194,1,-2583.435853186837,4401.3820718799325
194,2,-2583.435853186837,4401.3820718799325
194,3,-2583.435853186837,4401.3820718799325
194,4,-2583.435853186837,4401.3820718799325
195,0,-3385.0934710082774,4416.739114848139
195,1,-3385.0934710082774,4416.739114848139
195,2,-3385.0934710082774,4416.739114848139
195,3,-3385.0934710082774,4416.739114848139
195,4,-3385.0934710082774,4416.739114848139
196,0,-4544.058595103199,4123.490610674994
196,1,-4544.058595103199,4123.490610674994
196,2,-4544.058595103199,4123.490610674994
196,3,-4544.058595103199,4123.490610674994
196,4,-4544.058595103199,4123.490610674994
197,0,-2811.7665781463206,4283.134132511424
197,1,-2811.7665781463206,4283.134132511424
197,2,-2811.7665781463206,4283.134132511424
197,3,-2811.7665781463206,4283.134132511424
197,4,-2811.7665781463206,4283.134132511424
198,0,-3065.0939128933464,4972.318297442566
198,1,-3065.0939128933464,4972.318297442566
198,2,-3065.0939128933464,4972.318297442566
198,3,-3065.0939128933464,4972.318297442566
198,4,-3065.0939128933464,4972.318297442566
199,0,-3164.636952900564,5207.502823410736
199,1,-3164.636952900564,5207.502823410736
199,2,-3164.636952900564,5207.502823410736
199,3,-3164.636952900564,5207.502823410736
199,4,-3164.636952900564,5207.502823410736
200,0,-2956.524481877839,4591.118078492552
200,1,-2956.524481877839,4591.118078492552
200,2,-2956.524481877839,4591.118078492552
200,3,-2956.524481877839,4591.118078492552
200,4,-2956.524481877839,4591.118078492552
201,0,-2490.245239916349,4857.434839476888
201,1,-2490.245239916349,4857.434839476888
201,2,-2490.245239916349,4857.434839476888
201,3,-2490.245239916349,4857.434839476888
201,4,-2490.245239916349,4857.434839476888
202,0,-2519.4299336058125,4253.225058295371
202,1,-2519.4299336058125,4253.225058295371
202,2,-2519.4299336058125,4253.225058295371
202,3,-2519.4299336058125,4253.225058295371
202,4,-2519.4299336058125,4253.225058295371
203,0,-5388.134975781873,4601.826397024077
203,1,-5388.134975781873,4601.826397024077
203,2,-5388.134975781873,4601.826397024077
203,3,-5388.134975781873,4601.826397024077
203,4,-5388.134975781873,4601.826397024077
204,0,-2530.751601304608,4067.8441256620504
204,1,-2530.751601304608,4067.8441256620504
204,2,-2530.751601304608,4067.8441256620504
204,3,-2530.751601304608,4067.8441256620504
204,4,-2530.751601304608,4067.8441256620504
205,0,-3459.058233506176,4698.038305605576
205,1,-3459.058233506176,4698.038305605576
205,2,-3459.058233506176,4698.038305605576
205,3,-3459.058233506176,4698.038305605576
205,4,-3459.058233506176,4698.038305605576
206,0,-3463.2349989923355,5360.417940099527
206,1,-3463.2349989923355,5360.417940099527
206,2,-3463.2349989923355,5360.417940099527
206,3,-3463.2349989923355,5360.417940099527
206,4,-3463.2349989923355,5360.417940099527
207,0,-2797.2516336054564,5289.0712633118055
207,1,-2797.2516336054564,5289.0712633118055
207,2,-2797.2516336054564,5289.0712633118055
207,3,-2797.2516336054564,5289.0712633118055
207,4,-2797.2516336054564,5289.0712633118055
208,0,-2792.028507894367,4364.680390827605
208,1,-2792.028507894367,4364.680390827605
208,2,-2792.028507894367,4364.680390827605
208,3,-2792.028507894367,4364.680390827605
208,4,-2792.028507894367,4364.680390827605
209,0,-2961.779280251944,4566.004254534607
209,1,-2961.779280251944,4566.004254534607
209,2,-2961.779280251944,4566.004254534607
209,3,-2961.779280251944,4566.004254534607
209,4,-2961.779280251944,4566.004254534607
210,0,-2591.2159029973495,4534.645974367612
210,1,-2591.2159029973495,4534.645974367612
210,2,-2591.2159029973495,4534.645974367612
210,3,-2591.2159029973495,4534.645974367612
210,4,-2591.2159029973495,4534.645974367612
211,0,-2838.0980547182367,5659.768023557822
211,1,-2838.0980547182367,5659.768023557822
211,2,-2838.0980547182367,5659.768023557822
211,3,-2838.0980547182367,5659.768023557822
211,4,-2838.0980547182367,5659.768023557822
212,0,-2935.319420913336,4854.6762302583775
212,1,-2935.319420913336,4854.6762302583775
212,2,-2935.319420913336,4854.6762302583775
212,3,-2935.319420913336,4854.6762302583775
212,4,-2935.319420913336,4854.6762302583775
213,0,-2536.67431723248,4015.3799051875058
213,1,-2536.67431723248,4015.3799051875058
213,2,-2536.67431723248,4015.3799051875058
213,3,-2536.67431723248,4015.3799051875058
213,4,-2536.67431723248,4015.3799051875058
214,0,-2511.061905312235,4016.635686659057
214,1,-2511.061905312235,4016.635686659057
214,2,-2511.061905312235,4016.635686659057
214,3,-2511.061905312235,4016.635686659057
214,4,-2511.061905312235,4016.635686659057
215,0,-3299.145530939051,4288.124471786984
215,1,-3299.145530939051,4288.124471786984
215,2,-3299.145530939051,4288.124471786984
215,3,-3299.145530939051,4288.124471786984
215,4,-3299.145530939051,4288.124471786984
216,0,-2920.310837896295,4142.688912868538
216,1,-2920.310837896295,4142.688912868538
216,2,-2920.310837896295,4142.688912868538
216,3,-2920.310837896295,4142.688912868538
216,4,-2920.310837896295,4142.688912868538
217,0,-4353.477388771376,4838.74349218825
217,1,-4353.477388771376,4838.74349218825
217,2,-4353.477388771376,4838.74349218825
217,3,-4353.477388771376,4838.74349218825
217,4,-4353.477388771376,4838.74349218825
218,0,-2913.6127570466074,5281.437445940389
218,1,-2913.6127570466074,5281.437445940389
218,2,-2913.6127570466074,5281.437445940389
218,3,-2913.6127570466074,5281.437445940389
218,4,-2913.6127570466074,5281.437445940389
219,0,-2965.2228594559774,4905.273544224834
219,1,-2965.2228594559774,4905.273544224834
219,2,-2965.2228594559774,4905.273544224834
219,3,-2965.2228594559774,4905.273544224834
219,4,-2965.2228594559774,4905.273544224834
220,0,-2913.7277765164044,5201.057827661435
220,1,-2913.7277765164044,5201.057827661435
220,2,-2913.7277765164044,5201.057827661435
220,3,-2913.7277765164044,5201.057827661435
220,4,-2913.7277765164044,5201.057827661435
221,0,-3672.1198518911874,6361.004440755766
221,1,-3672.1198518911874,6361.004440755766
221,2,-3672.1198518911874,6361.004440755766
221,3,-3672.1198518911874,6361.004440755766
221,4,-3672.1198518911874,6361.004440755766
222,0,-4154.300945135004,4490.917944039552
222,1,-4154.300945135004,4490.917944039552
222,2,-4154.300945135004,4490.917944039552
222,3,-4154.300945135004,4490.917944039552
222,4,-4154.300945135004,4490.917944039552
223,0,-2603.9836304429737,4768.806442976196
223,1,-2603.9836304429737,4768.806442976196
223,2,-2603.9836304429737,4768.806442976196
223,3,-2603.9836304429737,4768.806442976196
223,4,-2603.9836304429737,4768.806442976196
224,0,-3055.1434119024298,4811.734933501917
224,1,-3055.1434119024298,4811.734933501917
224,2,-3055.1434119024298,4811.734933501917
224,3,-3055.1434119024298,4811.734933501917
224,4,-3055.1434119024298,4811.734933501917
225,0,-3812.50585202784,5998.135895707617
225,1,-3812.50585202784,5998.135895707617
225,2,-3812.50585202784,5998.135895707617
225,3,-3812.50585202784,5998.135895707617
225,4,-3812.50585202784,5998.135895707617
226,0,-3200.261345151429,5087.000648209964
226,1,-3200.261345151429,5087.000648209964
226,2,-3200.261345151429,5087.000648209964
226,3,-3200.261345151429,5087.000648209964
226,4,-3200.261345151429,5087.000648209964
227,0,-3218.849715793948,5380.377808303388
227,1,-3218.849715793948,5380.377808303388
227,2,-3218.849715793948,5380.377808303388
227,3,-3218.849715793948,5380.377808303388
227,4,-3218.849715793948,5380.377808303388
228,0,-2840.913338500863,4849.322583278614
228,1,-2840.913338500863,4849.322583278614
228,2,-2840.913338500863,4849.322583278614
228,3,-2840.913338500863,4849.322583278614
228,4,-2840.913338500863,4849.322583278614
229,0,-2519.593600738149,4146.678214223764
229,1,-2519.593600738149,4146.678214223764
229,2,-2519.593600738149,4146.678214223764
229,3,-2519.593600738149,4146.678214223764
229,4,-2519.593600738149,4146.678214223764
230,0,-2517.5395850581463,3833.603275138092
230,1,-2517.5395850581463,3833.603275138092
230,2,-2517.5395850581463,3833.603275138092
230,3,-2517.5395850581463,3833.603275138092
230,4,-2517.5395850581463,3833.603275138092
231,0,-2723.505181956155,4013.4848015866473
231,1,-2723.505181956155,4013.4848015866473
231,2,-2723.505181956155,4013.4848015866473
231,3,-2723.505181956155,4013.4848015866473
231,4,-2723.505181956155,4013.4848015866473
232,0,-2648.361728777123,4281.747539196992
232,1,-2648.361728777123,4281.747539196992
232,2,-2648.361728777123,4281.747539196992
232,3,-2648.361728777123,4281.747539196992
232,4,-2648.361728777123,4281.747539196992
233,0,-2403.505437755999,3816.2410506400274
233,1,-2403.505437755999,3816.2410506400274
233,2,-2403.505437755999,3816.2410506400274
233,3,-2403.505437755999,3816.2410506400274
233,4,-2403.505437755999,3816.2410506400274
234,0,-2564.382648051559,4096.656033221376
234,1,-2564.382648051559,4096.656033221376
234,2,-2564.382648051559,4096.656033221376
234,3,-2564.382648051559,4096.656033221376
234,4,-2564.382648051559,4096.656033221376
235,0,-2596.452126160776,4724.959883339873
235,1,-2596.452126160776,4724.959883339873
235,2,-2596.452126160776,4724.959883339873
235,3,-2596.452126160776,4724.959883339873
235,4,-2596.452126160776,4724.959883339873
236,0,-3051.843622074256,4241.107570856294
236,1,-3051.843622074256,4241.107570856294
236,2,-3051.843622074256,4241.107570856294
236,3,-3051.843622074256,4241.107570856294
236,4,-3051.843622074256,4241.107570856294
237,0,-2507.6358627941777,4186.181775438296
237,1,-2507.6358627941777,4186.181775438296
237,2,-2507.6358627941777,4186.181775438296
237,3,-2507.6358627941777,4186.181775438296
237,4,-2507.6358627941777,4186.181775438296
238,0,-2666.085354921628,4505.102012716969
238,1,-2666.085354921628,4505.102012716969
238,2,-2666.085354921628,4505.102012716969
238,3,-2666.085354921628,4505.102012716969
238,4,-2666.085354921628,4505.102012716969
239,0,-2924.824260698412,4646.699837499502
239,1,-2924.824260698412,4646.699837499502
239,2,-2924.824260698412,4646.699837499502
239,3,-2924.824260698412,4646.699837499502
239,4,-2924.824260698412,4646.699837499502
240,0,-2798.393577559633,4550.96005135514
240,1,-2798.393577559633,4550.96005135514
240,2,-2798.393577559633,4550.96005135514
240,3,-2798.393577559633,4550.96005135514
240,4,-2798.393577559633,4550.96005135514
241,0,-3451.8555432424328,4592.602281197829
241,1,-3451.8555432424328,4592.602281197829
241,2,-3451.8555432424328,4592.602281197829
241,3,-3451.8555432424328,4592.602281197829
241,4,-3451.8555432424328,4592.602281197829
242,0,-3760.327398761465,5668.724324125663
242,1,-3760.327398761465,5668.724324125663
242,2,-3760.327398761465,5668.724324125663
242,3,-3760.327398761465,5668.724324125663
242,4,-3760.327398761465,5668.724324125663
243,0,-4079.0525976785048,6470.679968142319
243,1,-4079.0525976785048,6470.679968142319
243,2,-4079.0525976785048,6470.679968142319
243,3,-4079.0525976785048,6470.679968142319
243,4,-4079.0525976785048,6470.679968142319
244,0,-7170.270136340793,5377.1626219163245
244,1,-7170.270136340793,5377.1626219163245
244,2,-7170.270136340793,5377.1626219163245
244,3,-7170.270136340793,5377.1626219163245
244,4,-7170.270136340793,5377.1626219163245
245,0,-4111.724652937353,7136.566058688802
245,1,-4111.724652937353,7136.566058688802
245,2,-4111.724652937353,7136.566058688802
245,3,-4111.724652937353,7136.566058688802
245,4,-4111.724652937353,7136.566058688802
246,0,-6064.987254333505,6211.209130054791
246,1,-6064.987254333505,6211.209130054791
246,2,-6064.987254333505,6211.209130054791
246,3,-6064.987254333505,6211.209130054791
246,4,-6064.987254333505,6211.209130054791
247,0,-3902.534778796607,7014.572406889361
247,1,-3902.534778796607,7014.572406889361
247,2,-3902.534778796607,7014.572406889361
247,3,-3902.534778796607,7014.572406889361
247,4,-3902.534778796607,7014.572406889361
248,0,-4644.652820153916,7444.942945756725
248,1,-4644.652820153916,7444.942945756725
248,2,-4644.652820153916,7444.942945756725
248,3,-4644.652820153916,7444.942945756725
248,4,-4644.652820153916,7444.942945756725
249,0,-4619.968352124382,7100.397916384523
249,1,-4619.968352124382,7100.397916384523
249,2,-4619.968352124382,7100.397916384523
249,3,-4619.968352124382,7100.397916384523
249,4,-4619.968352124382,7100.397916384523
250,0,-3816.947472190701,7631.015026938331
250,1,-3816.947472190701,7631.015026938331
250,2,-3816.947472190701,7631.015026938331
250,3,-3816.947472190701,7631.015026938331
250,4,-3816.947472190701,7631.015026938331
251,0,-6037.782968086914,7695.587823280754
251,1,-6037.782968086914,7695.587823280754
251,2,-6037.782968086914,7695.587823280754
251,3,-6037.782968086914,7695.587823280754
251,4,-6037.782968086914,7695.587823280754
252,0,-6406.331558712456,6955.46832306935
252,1,-6406.331558712456,6955.46832306935
252,2,-6406.331558712456,6955.46832306935
252,3,-6406.331558712456,6955.46832306935
252,4,-6406.331558712456,6955.46832306935
253,0,-4443.217780303413,7252.288446190382
253,1,-4443.217780303413,7252.288446190382
253,2,-4443.217780303413,7252.288446190382
253,3,-4443.217780303413,7252.288446190382
253,4,-4443.217780303413,7252.288446190382
254,0,-5079.827974769313,7751.701959552256
254,1,-5079.827974769313,7751.701959552256
254,2,-5079.827974769313,7751.701959552256
254,3,-5079.827974769313,7751.701959552256
254,4,-5079.827974769313,7751.701959552256
255,0,-6630.25716700916,8385.267394630158
255,1,-6630.25716700916,8385.267394630158
255,2,-6630.25716700916,8385.267394630158
255,3,-6630.25716700916,8385.267394630158
255,4,-6630.25716700916,8385.267394630158
256,0,-6201.621212313296,8160.525156239534
256,1,-6201.621212313296,8160.525156239534
256,2,-6201.621212313296,8160.525156239534
256,3,-6201.621212313296,8160.525156239534
256,4,-6201.621212313296,8160.525156239534
257,0,-5319.124303920217,7625.600486757933
257,1,-5319.124303920217,7625.600486757933
257,2,-5319.124303920217,7625.600486757933
257,3,-5319.124303920217,7625.600486757933
257,4,-5319.124303920217,7625.600486757933
258,0,-4256.194577785001,7679.135848948118
258,1,-4256.194577785001,7679.135848948118
258,2,-4256.194577785001,7679.135848948118
258,3,-4256.194577785001,7679.135848948118
258,4,-4256.194577785001,7679.135848948118
259,0,-4944.606691013752,8226.370521230241
259,1,-4944.606691013752,8226.370521230241
259,2,-4944.606691013752,8226.370521230241
